id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
228,1590545343393206273,"https://twitter.com/RanjiniGeorge1/statuses/1590545343393206273","https://twitter.com/RanjiniGeorge1/statuses/1590545343393206273","RanjiniGeorge1","Wonderful conversation with Brittany Polat on her upcoming book, Journal like Stoic. Brittany discusses journaling as a spiritual exercise, discourse&amp;practice, what defines ""success"" and other topics on Stoicism.  #stoicism #writing  https://t.co/VKpJ9aWVCA @brittanypolat","Wonderful conversation with Brittany Polat on her upcoming book, Journal like Stoic. Brittany discusses journaling as a spiritual exercise, discourse&amp;practice, what defines ""success"" and other topics on Stoicism.  #stoicism #writing  https://t.co/VKpJ9aWVCA @brittanypolat","2022-11-09 22:22:15","Twitter Web App",6,0,"en","","original","",0,0,"",0,0,2182810292,"https://pbs.twimg.com/profile_images/1363886271781875717/SAZcUaKG_normal.jpg",3129,170,187,"2013-11-08 14:39:51","Writer. PhD. MFA. MA. Instructor. Meditation&Writing. Stoicism&theGoodLife, Author of Through My Mother\'s Window. Excellence in Teaching, UnivofTorontoSCS","Ontario, Canada","",
229,1590506340329598977,"https://twitter.com/Troy_W_Fields/statuses/1590506340329598977","https://twitter.com/Troy_W_Fields/statuses/1590506340329598977","Troy_W_Fields","When I was diagnosed with ALS in 2019 my neurologist said she was concerned about me driving home because I was too stoic.  Today in my philosophy class we finished Seneca as part of the school of Stoicism. #LIVINGwithALS put me ahead of my class. https://t.co/XHJrCuOgJM","When I was diagnosed with ALS in 2019 my neurologist said she was concerned about me driving home because I was too stoic.  Today in my philosophy class we finished Seneca as part of the school of Stoicism. #LIVINGwithALS put me ahead of my class. https://t.co/XHJrCuOgJM","2022-11-09 19:47:16","Twitter Web App",23,1,"en","","original","",0,0,"",0,0,1138823590764326912,"https://pbs.twimg.com/profile_images/1581405168196882432/WtgLSB8Y_normal.jpg",369,139,229,"2019-06-12 11:01:17","Husband and father of 4 from PR #LIVINGwithALS in Tampa FL, Papi to 3 grandchildren and an ALS volunteer and advocate that bleeds USF green and gold.","Tampa, FL","",
230,1590494459359363077,"https://twitter.com/JeremyKrak/statuses/1590494459359363077","https://twitter.com/JeremyKrak/statuses/1590494459359363077","JeremyKrak","I am a HUGE proponent and supporter of stoicism and stoic principals. Don\'t believe the lie that this means you\'re living without empathy or compassion.  You can love stoicism and have a ton of compassion and empathy for your fellow humans. They aren\'t mutually exclusive.","I am a HUGE proponent and supporter of stoicism and stoic principals. Don\'t believe the lie that this means you\'re living without empathy or compassion.  You can love stoicism and have a ton of compassion and empathy for your fellow humans. They aren\'t mutually exclusive.","2022-11-09 19:00:03","Hopper HQ",1,0,"en","","original","",0,0,"",0,0,48863654,"https://pbs.twimg.com/profile_images/1558905028517265411/AB3Xd8gX_normal.jpg",21970,1373,2825,"2009-06-19 19:24:51","💰8 Figure Online Coaching Business Builder 🎧#GrowYourLife Podcast 👧🏻Lover of @abigaillucero I mentor online coaches & course creators to make over $30k/mo.","Austin, TX","",
231,1590492868837507072,"https://twitter.com/Cashell/statuses/1590492868837507072","https://twitter.com/Cashell/statuses/1590492868837507072","Cashell","@pasoevi @rules_for @DonJRobertson A few more options: - A more ""business-like"" introduction, @RyanHoliday\'s ""The Obstacle Is the Way"" (https://t.co/W2q6dhLvW5) is good, too. - William B Irvine\'s ""A Guide to the Good Life: The Ancient Art of Stoic Joy"" (https://t.co/HA5Q5JXVjw) was my first intro to #Stoicism.","@pasoevi @rules_for @DonJRobertson A few more options: - A more ""business-like"" introduction, @RyanHoliday\'s ""The Obstacle Is the Way"" (https://t.co/W2q6dhLvW5) is good, too. - William B Irvine\'s ""A Guide to the Good Life: The Ancient Art of Stoic Joy"" (https://t.co/HA5Q5JXVjw) was my first intro to #Stoicism.","2022-11-09 18:53:44","Twitter Web App",2,0,"en","","reply","Cashell",6183902,1590492126554763267,"",0,0,6183902,"https://pbs.twimg.com/profile_images/1399391046/Lord_Yupa_normal.jpg",2797,317,91,"2007-05-20 15:27:22","Tech minded, autodidactic, misanthropic geek. I read, write, think, cook, build, BBQ, code, tweak, and try a constant stream of hobbies as they catch interest.","Omaha, NE","",
232,1590490921371828224,"https://twitter.com/Cashell/statuses/1590490921371828224","https://twitter.com/Cashell/statuses/1590490921371828224","Cashell","@pasoevi @rules_for @DonJRobertson I don\'t know how much you\'ve read on #Stoicism at this point, but I will note that ""The Practicing Stoic"", while an excellent book, is not necessarily the easiest or best first book on Stoicism, IMO. [1/2]","@pasoevi @rules_for @DonJRobertson I don\'t know how much you\'ve read on #Stoicism at this point, but I will note that ""The Practicing Stoic"", while an excellent book, is not necessarily the easiest or best first book on Stoicism, IMO. [1/2]","2022-11-09 18:46:00","Twitter Web App",2,0,"en","","reply","pasoevi",1062291540897341440,1590340415458521088,"",0,0,6183902,"https://pbs.twimg.com/profile_images/1399391046/Lord_Yupa_normal.jpg",2797,317,91,"2007-05-20 15:27:22","Tech minded, autodidactic, misanthropic geek. I read, write, think, cook, build, BBQ, code, tweak, and try a constant stream of hobbies as they catch interest.","Omaha, NE","",
233,1590487433770307586,"https://twitter.com/jackanthonyken/statuses/1590487433770307586","https://twitter.com/jackanthonyken/statuses/1590487433770307586","jackanthonyken","#stoicism #stoic #stoicdad #stoicmind #stoiclife #stoictraveller #thenandnow #nothingchange https://t.co/niMUz61HuA","#stoicism #stoic #stoicdad #stoicmind #stoiclife #stoictraveller #thenandnow #nothingchange https://t.co/niMUz61HuA","2022-11-09 18:32:08","Twitter for Android",5,0,"und","","original","",0,0,"",0,0,1477023791473565696,"https://pbs.twimg.com/profile_images/1497489261896949761/g6zT_Iae_normal.jpg",602,40,496,"2021-12-31 16:08:19","Not old enough to try outrageous things in life. Indulge and be happy.","Medellin, Central Visayas","",
234,1590486690539646979,"https://twitter.com/ojenrocj/statuses/1590486690539646979","https://twitter.com/ojenrocj/statuses/1590486690539646979","ojenrocj","Soy un hombre stoic. Ósea que práctico el stoicism.","Soy un hombre stoic. Ósea que práctico el stoicism.","2022-11-09 18:29:11","Twitter for iPhone",0,0,"es","","original","",0,0,"",0,0,99431069,"https://pbs.twimg.com/profile_images/1509993854816059397/sBjs_jx3_normal.jpg",6593,94,66,"2009-12-26 00:09:01","🇺🇸","","",
235,1590479398465343488,"https://twitter.com/MambaCTG/statuses/1590479398465343488","https://twitter.com/MambaCTG/statuses/1590479398465343488","MambaCTG","RT @stoiccoffee: One cannot pursue one’s own highest good without at the same time necessarily promoting the good of others.  Read more 👉 h…","One cannot pursue one’s own highest good without at the same time necessarily promoting the good of others.  Read more 👉 https://t.co/Gv2KOWqRVf  #stoicism #Privilege #Philosophy #CoffeeBreak #StoicCoffeeHouse https://t.co/PGHi8dlEEk","2022-11-09 18:00:12","Twitter for Android",0,1,"en","","retweet","",0,0,"stoiccoffee",1351738185642983424,1590411199069696000,1390083479325483009,"https://pbs.twimg.com/profile_images/1563663002208915456/HLvK1akK_normal.jpg",7633,241,232,"2021-05-05 19:18:34","Casual Twitch Streamer. Wannabe Content Creator. Let me give you a piece of my mind. Raiders. Lakers. X❤O. RIP Kobe 🐍❤","House of Ballons","",
236,1590476398195486721,"https://twitter.com/KosmicKasey/statuses/1590476398195486721","https://twitter.com/KosmicKasey/statuses/1590476398195486721","KosmicKasey","Yes, this is.   #stoicism #selfhelp #cbt #cognitivebehaviortherapy  Thank you, @DrSandipRoy, for the screen cap.   https://t.co/Gwz5RxPy7i @timlebon @HachetteBooks @johnmurrays https://t.co/HZ4XY3m0R3","Yes, this is.   #stoicism #selfhelp #cbt #cognitivebehaviortherapy  Thank you, @DrSandipRoy, for the screen cap.   https://t.co/Gwz5RxPy7i @timlebon @HachetteBooks @johnmurrays https://t.co/HZ4XY3m0R3","2022-11-09 17:48:17","Twitter for iPhone",3,0,"en","","original","",0,0,"",0,0,1545609750,"https://pbs.twimg.com/profile_images/1589080659439636481/AklRxiby_normal.jpg",7307,2413,2419,"2013-06-25 08:35:37","Editor for forthcoming GN, “Verissimus”, and “365 Ways to Be More Stoic”. Creator of sci-fi series “Norah” and Viking witch horror, “Seeress”.","Metro Detroit, MI","",
237,1590465649754931201,"https://twitter.com/mitchlev/statuses/1590465649754931201","https://twitter.com/mitchlev/statuses/1590465649754931201","mitchlev","RT @COSP_NewStoa: Start Your Journey Now!  #stoicism #stoic https://t.co/6Sm4zRr1i8","Start Your Journey Now!  #stoicism #stoic https://t.co/6Sm4zRr1i8","2022-11-09 17:05:34","Twitter Web App",0,1,"en","","retweet","",0,0,"COSP_NewStoa",1497642327984295945,1529247844896591874,18418264,"https://pbs.twimg.com/profile_images/569326748077023232/MC9HKWDW_normal.jpeg",939,55,510,"2008-12-27 19:56:16","University professor, thought leader, entrepreneur, founder, prokopton, guru, kahuna","New York, USA","",
238,1590465334884335616,"https://twitter.com/KosmicKasey/statuses/1590465334884335616","https://twitter.com/KosmicKasey/statuses/1590465334884335616","KosmicKasey","RT @365StoicWays: 365 WAYS TO BE MORE #STOIC RELEASES TOMORROW, NOV 10, IN THE UK! US friends, you can still get this in time for the holid…","365 WAYS TO BE MORE #STOIC RELEASES TOMORROW, NOV 10, IN THE UK! US friends, you can still get this in time for the holidays if you order here https://t.co/byIdWyV1kL (official US release April 2023) #stoicism #selfhelp #cbt @timlebon @HachetteBooks @johnmurrays @KosmicKasey https://t.co/F4XKKLFrPV","2022-11-09 17:04:19","Twitter for iPhone",0,1,"en","","retweet","",0,0,"365StoicWays",1534566729535324161,1590464442109919233,1545609750,"https://pbs.twimg.com/profile_images/1589080659439636481/AklRxiby_normal.jpg",7307,2413,2419,"2013-06-25 08:35:37","Editor for forthcoming GN, “Verissimus”, and “365 Ways to Be More Stoic”. Creator of sci-fi series “Norah” and Viking witch horror, “Seeress”.","Metro Detroit, MI","",
239,1590464442109919233,"https://twitter.com/365StoicWays/statuses/1590464442109919233","https://twitter.com/365StoicWays/statuses/1590464442109919233","365StoicWays","365 WAYS TO BE MORE #STOIC RELEASES TOMORROW, NOV 10, IN THE UK! US friends, you can still get this in time for the holidays if you order here https://t.co/byIdWyV1kL (official US release April 2023) #stoicism #selfhelp #cbt @timlebon @HachetteBooks @johnmurrays @KosmicKasey https://t.co/F4XKKLFrPV","365 WAYS TO BE MORE #STOIC RELEASES TOMORROW, NOV 10, IN THE UK! US friends, you can still get this in time for the holidays if you order here https://t.co/byIdWyV1kL (official US release April 2023) #stoicism #selfhelp #cbt @timlebon @HachetteBooks @johnmurrays @KosmicKasey https://t.co/F4XKKLFrPV","2022-11-09 17:00:47","Twitter for iPhone",3,1,"en","","original","",0,0,"",0,0,1534566729535324161,"https://pbs.twimg.com/profile_images/1534567632489390080/_YtXM8vu_normal.jpg",57,91,78,"2022-06-08 12:03:22","The upcoming book.of daily inspiration, tools, stories to a guide you to a meaningful, happy life from CBT therapist Tim Lebon and edited by Kasey Pierce.","","",
240,1590455701289455616,"https://twitter.com/KosmicKasey/statuses/1590455701289455616","https://twitter.com/KosmicKasey/statuses/1590455701289455616","KosmicKasey","https://t.co/wJcAr4JaiQ  💥Flashback to when I was first working on 365 WAYS TO BE MORE #STOIC (by @timlebon), WHICH RELEASES TOMORROW, NOV 10, IN THE UK!   US friends, you can still get this in time for the holidays if you order here https://t.co/Gwz5Rxyv5i #stoicism #cbt","https://t.co/wJcAr4JaiQ  💥Flashback to when I was first working on 365 WAYS TO BE MORE #STOIC (by @timlebon), WHICH RELEASES TOMORROW, NOV 10, IN THE UK!   US friends, you can still get this in time for the holidays if you order here https://t.co/Gwz5Rxyv5i #stoicism #cbt","2022-11-09 16:26:03","Twitter for iPhone",1,0,"en","","original","",0,0,"",0,0,1545609750,"https://pbs.twimg.com/profile_images/1589080659439636481/AklRxiby_normal.jpg",7307,2413,2419,"2013-06-25 08:35:37","Editor for forthcoming GN, “Verissimus”, and “365 Ways to Be More Stoic”. Creator of sci-fi series “Norah” and Viking witch horror, “Seeress”.","Metro Detroit, MI","",
241,1590453961982517248,"https://twitter.com/gmtowner/statuses/1590453961982517248","https://twitter.com/gmtowner/statuses/1590453961982517248","gmtowner","RT @NilTaskin: “If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He…","“If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He was ignorant of my other faults, else he would not have mentioned these alone.” - #Epictetus  #QuoteOfTheDay #Quote #WednesdayWisdom #Stoic #Stoicism","2022-11-09 16:19:08","gmtowner",0,2,"en","","retweet","",0,0,"NilTaskin",34565572,1590440372416614400,1584870560831787008,"https://pbs.twimg.com/profile_images/1584871500800483329/SnFoalgt_normal.jpg",71019,1,222,"2022-10-25 07:35:10","Trying to spread positivity everywhere with motivating quotes that will motivate you for sure. 😇  (Follow for retweet)  Creator account  @GarvitOfficial  #doge","","",
242,1590450679755468801,"https://twitter.com/Sebastianm_9/statuses/1590450679755468801","https://twitter.com/Sebastianm_9/statuses/1590450679755468801","Sebastianm_9","Learn about Stoicism -   Being a Stoic and life will change","Learn about Stoicism -   Being a Stoic and life will change","2022-11-09 16:06:05","Twitter for iPhone",1,0,"en","","original","",0,0,"",0,0,1036798878836772864,"https://pbs.twimg.com/profile_images/1483581725489909760/fSujAw72_normal.jpg",643,391,313,"2018-09-03 22:11:30","🥂 chase goals not people","El Paso, TX","",
243,1590444429034364929,"https://twitter.com/GuruStoicism/statuses/1590444429034364929","https://twitter.com/GuruStoicism/statuses/1590444429034364929","GuruStoicism","RT @NilTaskin: “If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He…","“If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He was ignorant of my other faults, else he would not have mentioned these alone.” - #Epictetus  #QuoteOfTheDay #Quote #WednesdayWisdom #Stoic #Stoicism","2022-11-09 15:41:15","Stoicism",0,2,"en","","retweet","",0,0,"NilTaskin",34565572,1590440372416614400,1341049303595438080,"https://pbs.twimg.com/profile_images/1341049628368769033/0Sz0DRLj_normal.jpg",10375,3233,1653,"2020-12-21 10:54:10","Follow us and we will retweet your stoic quotes. Community for stoics.","","",
244,1590440372416614400,"https://twitter.com/NilTaskin/statuses/1590440372416614400","https://twitter.com/NilTaskin/statuses/1590440372416614400","NilTaskin","“If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He was ignorant of my other faults, else he would not have mentioned these alone.” - #Epictetus  #QuoteOfTheDay #Quote #WednesdayWisdom #Stoic #Stoicism","“If anyone tells you that a certain person speaks ill of you, do not make excuses about what is said of you but answer, ""He was ignorant of my other faults, else he would not have mentioned these alone.” - #Epictetus  #QuoteOfTheDay #Quote #WednesdayWisdom #Stoic #Stoicism","2022-11-09 15:25:08","Twitter Web App",2,2,"en","","original","",0,0,"",0,0,34565572,"https://pbs.twimg.com/profile_images/1514353239298383878/18LY--eO_normal.jpg",2141,2066,4077,"2009-04-23 04:10:27","Anthropologist, Storyteller, Entrepreneur. Founder of @NewYorkDesignST @TaskinsNYC https://t.co/syo3cbSRkI https://t.co/eOhDmnHxtx","New York, NY","",
245,1590439674295697408,"https://twitter.com/AgilePeter/statuses/1590439674295697408","https://twitter.com/AgilePeter/statuses/1590439674295697408","AgilePeter","RT @AgilePeter: 📣 New Podcast! ""Offense or Defense - DAY 169 - The Daily Stoic 365 Day Devotional"" on @Spreaker #stoic #stoicism #stoicwisd…","📣 New Podcast! ""Offense or Defense - DAY 169 - The Daily Stoic 365 Day Devotional"" on @Spreaker #stoic #stoicism #stoicwisdom #thedailystoic https://t.co/YlMKTKgoMO","2022-11-09 15:22:21","Twitter Web App",0,1,"en","","retweet","",0,0,"AgilePeter",14363167,1589095232544690177,14363167,"https://pbs.twimg.com/profile_images/1367641587208114179/2F3Vh_9__normal.jpg",22760,37,85679,"2008-04-11 14:10:07","Multi-Founder & VC @ #VentureMedia👇","Not Financial Advice","",
246,1590432673507332096,"https://twitter.com/DonJRobertson/statuses/1590432673507332096","https://twitter.com/DonJRobertson/statuses/1590432673507332096","DonJRobertson","How literally is Stoic theology meant to be taken? https://t.co/0L4QGOTcJV","How literally is Stoic theology meant to be taken? https://t.co/0L4QGOTcJV","2022-11-09 14:54:32","Twitter Web App",1,0,"en","","original","",0,0,"",0,0,202686820,"https://pbs.twimg.com/profile_images/510216105936183296/dCqj72Py_normal.jpeg",18212,1117,11741,"2010-10-14 12:08:55","I write books like How to Think Like a Roman Emperor, and Stoicism graphic novel, Verissimus.  I founded the Plato\'s Academy Centre @platoacademycen in Athens.","Somewhere in North America","",
247,1590432320707706880,"https://twitter.com/DonJRobertson/statuses/1590432320707706880","https://twitter.com/DonJRobertson/statuses/1590432320707706880","DonJRobertson","@stoicismpod @KaiWhiting Also, as an aside, and to provide some important historical context for the Stoic remarks about theology, people seem to find this angle interesting... https://t.co/0L4QGOTcJV","@stoicismpod @KaiWhiting Also, as an aside, and to provide some important historical context for the Stoic remarks about theology, people seem to find this angle interesting... https://t.co/0L4QGOTcJV","2022-11-09 14:53:08","Twitter Web App",2,0,"en","","reply","DonJRobertson",202686820,1590431613317701633,"",0,0,202686820,"https://pbs.twimg.com/profile_images/510216105936183296/dCqj72Py_normal.jpeg",18212,1117,11741,"2010-10-14 12:08:55","I write books like How to Think Like a Roman Emperor, and Stoicism graphic novel, Verissimus.  I founded the Plato\'s Academy Centre @platoacademycen in Athens.","Somewhere in North America","",
248,1590428231932551169,"https://twitter.com/UnionGeneral2/statuses/1590428231932551169","https://twitter.com/UnionGeneral2/statuses/1590428231932551169","UnionGeneral2","It’s Whiteboard Wednesday!   ""Waste no more time arguing what a good man should be. Be one.""  #uniongeneralins #whiteboardwednesday #whiteboard #MarcusAurelius #stoic #stoicism  #beagoodexample #lesstalkmoreaction https://t.co/33d5PGYxnh","It’s Whiteboard Wednesday!   ""Waste no more time arguing what a good man should be. Be one.""  #uniongeneralins #whiteboardwednesday #whiteboard #MarcusAurelius #stoic #stoicism  #beagoodexample #lesstalkmoreaction https://t.co/33d5PGYxnh","2022-11-09 14:36:53","Instagram",2,1,"en","","original","",0,0,"",0,0,1130983188161974272,"https://pbs.twimg.com/profile_images/1191435545873805313/-aNT_NGz_normal.png",1231,356,115,"2019-05-21 19:46:19","We believe that trust is our foundation. That is why we place so much importance on relationships and our desire to be of service to all of our partners.","Concord, CA  |  Placentia, CA","",
249,1590418993185447937,"https://twitter.com/DansDistance/statuses/1590418993185447937","https://twitter.com/DansDistance/statuses/1590418993185447937","DansDistance","""Always read well-tried authors, and if at any moment you find yourself wanting a change from a particular author, go back to ones you have read before.""  I\'m using the same philosophy with my training plans. #stoicism #ukrunchat #philosophy #runner #stoic #training https://t.co/IICENWJUxX","""Always read well-tried authors, and if at any moment you find yourself wanting a change from a particular author, go back to ones you have read before.""  I\'m using the same philosophy with my training plans. #stoicism #ukrunchat #philosophy #runner #stoic #training https://t.co/IICENWJUxX","2022-11-09 14:00:11","Twitter for Android",2,0,"en","","original","",0,0,"",0,0,1568981801091190789,"https://pbs.twimg.com/profile_images/1568984915789717510/yS-WP4V0_normal.jpg",20,58,24,"2022-09-11 11:16:47","Chef | Run commuter | Endurance athlete | Brighton Half 2023 | London Marathon 2023","UK","",
250,1590411199069696000,"https://twitter.com/stoiccoffee/statuses/1590411199069696000","https://twitter.com/stoiccoffee/statuses/1590411199069696000","stoiccoffee","One cannot pursue one’s own highest good without at the same time necessarily promoting the good of others.  Read more 👉 https://t.co/Gv2KOWqRVf  #stoicism #Privilege #Philosophy #CoffeeBreak #StoicCoffeeHouse https://t.co/PGHi8dlEEk","One cannot pursue one’s own highest good without at the same time necessarily promoting the good of others.  Read more 👉 https://t.co/Gv2KOWqRVf  #stoicism #Privilege #Philosophy #CoffeeBreak #StoicCoffeeHouse https://t.co/PGHi8dlEEk","2022-11-09 13:29:12","Missinglettr",1,1,"en","","original","",0,0,"",0,0,1351738185642983424,"https://pbs.twimg.com/profile_images/1427784478907199488/NoBfDSYH_normal.jpg",389,660,393,"2021-01-19 22:48:14","“Act according to your principles, not your moods.”  Stoic Coffee Break is a podcast about applying Stoic principles to live a happier life.","Pacific Northwest","",
251,1590405978310479872,"https://twitter.com/VaynerSpeakers/statuses/1590405978310479872","https://twitter.com/VaynerSpeakers/statuses/1590405978310479872","VaynerSpeakers","RT @TheMetaSherpa: If you want to get started on your stoic journey, go and follow @RyanHoliday  He is the king of stoicism, and his videos…","If you want to get started on your stoic journey, go and follow @RyanHoliday  He is the king of stoicism, and his videos inspired me to get started.  Check him out on youtube, read his books, and sign up for his daily newsletter","2022-11-09 13:08:28","TweetDeck",0,1,"en","","retweet","",0,0,"TheMetaSherpa",3289969951,1590366116647690241,1047620000570400768,"https://pbs.twimg.com/profile_images/1521135531261894657/-AhuvvgN_normal.jpg",3755,21,2741,"2018-10-03 18:50:46","A @vayner_x company. VaynerSpeakers is a disruptive speakers bureau built to inspire audiences and help modern #eventprofs!","","",
252,1590400675758080000,"https://twitter.com/KevonMohr/statuses/1590400675758080000","https://twitter.com/KevonMohr/statuses/1590400675758080000","KevonMohr","Stoicism: 3 Books in One: Stoicism: Introduction to the Stoic Way of Life, Stoicism Mastery: Mastering the Stoic Way of Life, CLVBATX  https://t.co/7FBvcXbCkh https://t.co/wN1vz2W0mh","Stoicism: 3 Books in One: Stoicism: Introduction to the Stoic Way of Life, Stoicism Mastery: Mastering the Stoic Way of Life, CLVBATX  https://t.co/7FBvcXbCkh https://t.co/wN1vz2W0mh","2022-11-09 12:47:23","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1529271011195211781,"https://pbs.twimg.com/profile_images/1529271097530667010/aHlJ-23k_normal.jpg",61780,1,30,"2022-05-24 21:20:04","","","",
253,1590392601102123008,"https://twitter.com/framumwa/statuses/1590392601102123008","https://twitter.com/framumwa/statuses/1590392601102123008","framumwa","RT @blue_cisco: While Stoicism is an ancient philosophy, it’s experiencing a bit of a resurgence in our modern world. There’s a plethora of…","While Stoicism is an ancient philosophy, it’s experiencing a bit of a resurgence in our modern world. There’s a plethora of new books and articles on the topic, most of them quoting what’s taken to be the Stoic bible: Marcus Aurelius’ Meditations.  @artofmanliness  Sonko Murkomen https://t.co/fiVXyGo0X6","2022-11-09 12:15:18","Twitter for Android",0,1,"en","","retweet","",0,0,"blue_cisco",1288189249913860096,1589870457041620993,1336666683298213891,"https://pbs.twimg.com/profile_images/1336667270987309058/imrUldRB_normal.jpg",136,3,1,"2020-12-09 08:39:27","developer__python","","",
254,1590391841022967808,"https://twitter.com/stoicismpod/statuses/1590391841022967808","https://twitter.com/stoicismpod/statuses/1590391841022967808","stoicismpod","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic, non-sarcastic, and, importantly, accurate way.   @KaiWhiting, you\'ve got me thinking now.   #Stoicism #Philosophy https://t.co/IZOvcTHjVT","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic, non-sarcastic, and, importantly, accurate way.   @KaiWhiting, you\'ve got me thinking now.   #Stoicism #Philosophy https://t.co/IZOvcTHjVT","2022-11-09 12:12:17","Twitter Web App",2,1,"en","","original","",0,0,"",0,0,1371567991876415489,"https://pbs.twimg.com/profile_images/1574257272330387456/jNN5JhIC_normal.jpg",94,43,8099,"2021-03-15 17:04:39","🏛 Philosophy Writer and Podcaster ✍️ Author of Living Well: Stoic Meditations for a Better Life (Winter 2022)","Colorado","",
255,1590391706079617025,"https://twitter.com/stoicismpod/statuses/1590391706079617025","https://twitter.com/stoicismpod/statuses/1590391706079617025","stoicismpod","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic non-sarcastic and, importantly, accurate way. @KaiWhiting, you\'ve got me thinking now. #Stoicism #Philosophy https://t.co/IZOvcTHjVT","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic non-sarcastic and, importantly, accurate way. @KaiWhiting, you\'ve got me thinking now. #Stoicism #Philosophy https://t.co/IZOvcTHjVT","2022-11-09 12:11:45","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1371567991876415489,"https://pbs.twimg.com/profile_images/1574257272330387456/jNN5JhIC_normal.jpg",94,43,8099,"2021-03-15 17:04:39","🏛 Philosophy Writer and Podcaster ✍️ Author of Living Well: Stoic Meditations for a Better Life (Winter 2022)","Colorado","",
256,1590391549128757250,"https://twitter.com/stoicismpod/statuses/1590391549128757250","https://twitter.com/stoicismpod/statuses/1590391549128757250","stoicismpod","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic non-sarcastic and, importantly, accurate way. #Stoicism #Philosophy https://t.co/IZOvcTHjVT","It\'s rare I get to use the phrase ""ipso facto"" in a non-ironic non-sarcastic and, importantly, accurate way. #Stoicism #Philosophy https://t.co/IZOvcTHjVT","2022-11-09 12:11:08","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1371567991876415489,"https://pbs.twimg.com/profile_images/1574257272330387456/jNN5JhIC_normal.jpg",94,43,8099,"2021-03-15 17:04:39","🏛 Philosophy Writer and Podcaster ✍️ Author of Living Well: Stoic Meditations for a Better Life (Winter 2022)","Colorado","",
257,1590378669985652736,"https://twitter.com/Drew_Aces/statuses/1590378669985652736","https://twitter.com/Drew_Aces/statuses/1590378669985652736","Drew_Aces","RT @TheStoicPadawan: The Stoic Space: Talking like a Stoic vs Acting like a Stoic. (Philosopher vs Sophist)  What does it take to actually…","The Stoic Space: Talking like a Stoic vs Acting like a Stoic. (Philosopher vs Sophist)  What does it take to actually live like a #Stoic. What is the importance of reading and speaking like a Stoic? Do you need to be a scholar?  Join us  #stoicism  https://t.co/1ZurWcjFXp","2022-11-09 11:19:57","Twitter for Android",0,6,"en","","retweet","",0,0,"TheStoicPadawan",1490755929306189824,1589721329447886849,1443034743860310018,"https://pbs.twimg.com/profile_images/1589539931856289793/VEBuhfXy_normal.png",8981,2851,3135,"2021-09-28 22:08:00","Artist on Cardano, Philosopher in Mind, Degen in Life.  #SpacesHost \'Shill Someone Else\' Fridays 6am EST / 10am UTC  @CardanoCarnival @CardanoCaravan","Eastern Time, USA","",
258,1590376133669027842,"https://twitter.com/KlinsmanHinjaya/statuses/1590376133669027842","https://twitter.com/KlinsmanHinjaya/statuses/1590376133669027842","KlinsmanHinjaya","Klinsman Hinjaya\'s Blog: Q&amp;A (Q-Man and Answers) #4: How can we embrace continual sadness? https://t.co/D0gHKeeBmm  #mental #mentalhealth #philosophy #Stoicism #Stoic #QandA #QManAndAnswers #blog #blogs #blogger #bloggers #blogging #bloggingcommunity #writing #WritingCommunity","Klinsman Hinjaya\'s Blog: Q&amp;A (Q-Man and Answers) #4: How can we embrace continual sadness? https://t.co/D0gHKeeBmm  #mental #mentalhealth #philosophy #Stoicism #Stoic #QandA #QManAndAnswers #blog #blogs #blogger #bloggers #blogging #bloggingcommunity #writing #WritingCommunity","2022-11-09 11:09:52","Twitter for Android",1,0,"en","","original","",0,0,"",0,0,377463030,"https://pbs.twimg.com/profile_images/1528803950971207680/o6QUSQQp_normal.jpg",11305,1836,627,"2011-09-21 12:28:09","Chinese Indonesian (Chindo), English buff, dinosaur aficionado, Jay Chou\'s staunch fan","Jakarta, Indonesia","",
